timestamp_ros,timestamp_sys (%Y%m%d%H%M%S.%f),latitude,longitude,depth,distance_to_ocean_floor,velX,velY,velZ,roll,pitch,yaw,navMode,acousticAltimeter,forwardStereo,battery_volts,altitudeUsed,cotsNumFound,cotsNumMaybe,missionState,errorState,storeData,storeImageData
1754494043.7731616,20250806112723.773101,18.340593590619164,-64.97705045526396,0.1296999999999997,0.0,0.04377882192602007,0.09342598541503228,0.019669523466879113,0.3884562089675984,2.1756247762307637,28.44135005025152,5,1.87,2.8897554874420166,16.53,1.87,0,0,1,160,1,1
1754494043.8785844,20250806112723.878524,18.34059368035823,-64.97705041095543,0.1476999999999986,0.0,0.04378448513484211,0.09342333146209672,0.07698741639905142,0.2065639374637926,1.9517908593580247,28.44482320268632,5,1.87,2.8897554874420166,16.53,1.87,0,0,1,160,1,1
1754494043.9538207,20250806112723.953760,18.34059373813901,-64.97705037031014,0.1476999999999986,0.0,0.05409535175537996,0.08101662124812237,0.07698741639905142,0.009987607767614072,1.789650114614156,28.4303910078097,5,1.91,2.8897554874420166,16.53,1.91,0,0,1,160,1,1
1754494044.058136,20250806112724.058076,18.34059381685006,-64.97705031540072,0.1556999999999995,0.0,0.0537839539945177,0.08122368061541907,0.07867379733013677,-0.4151713828805888,1.7037645105164614,28.21044859260801,5,1.91,3.5594143867492676,16.53,1.91,0,0,1,160,1,1
1754494044.1642928,20250806112724.164233,18.340593893885917,-64.97705026165994,0.1556999999999995,0.0,0.0537839539945177,0.08122368061541907,0.07867379733013677,-0.4151713828805888,1.7037645105164614,28.21044859260801,5,1.91,5.393594741821289,16.53,1.91,0,0,1,160,1,1
1754494044.2836008,20250806112724.283541,18.34059396888603,-64.97705020967614,0.1426999999999996,0.0,0.05354254262430136,0.08138302113662821,-0.06438165072225922,-0.6498499898465404,1.7416983275134235,28.040322179930246,5,1.91,4.416336536407471,16.53,1.91,0,0,1,160,1,1
1754494044.3708432,20250806112724.370783,18.340594044155804,-64.97705015766165,0.1426999999999996,0.0,0.053430481984350894,0.0814566362853264,-0.06438165072225922,-0.8030533755049164,1.792207701207709,27.96146420267109,5,1.91,4.929503917694092,16.56,1.91,0,0,1,160,1,1
1754494044.4502642,20250806112724.450204,18.340594103769053,-64.97705011613986,0.1426999999999996,0.0,0.05372560720157365,0.08126228603000421,0.017709837279053838,-0.8592985626881996,1.858987338374567,28.169300103240047,5,1.91,4.929503917694092,16.56,1.91,0,0,1,160,1,1
1754494044.555595,20250806112724.555535,18.340594177259582,-64.97705006238094,0.1426999999999996,0.0,0.05556091241576267,0.08001865414719214,0.017709837279053838,-0.2825374394277161,1.9844011823237058,29.47324515374187,5,1.91,4.929503917694092,16.56,1.91,0,0,1,160,1,1
1754494044.6579564,20250806112724.657896,18.340594252627337,-64.97705000724882,0.1476999999999986,0.0,0.05556091241576267,0.08001865414719214,0.019609928227412782,-0.2825374394277161,1.9844011823237058,29.47324515374187,5,1.91,3.739288091659546,16.56,1.91,0,0,1,160,1,1
1754494044.7611737,20250806112724.761113,18.34059432665018,-64.97704995117194,0.1476999999999986,0.0,0.05687306423652304,0.07909143167466579,0.019609928227412782,0.2460874815585042,1.9201188339650743,30.418239729349676,5,1.91,3.739288091659546,16.56,1.91,0,0,1,160,1,1
1754494044.8514168,20250806112724.851357,18.3405943891626,-64.9770499019641,0.12570000000000014,0.0,0.05830918695526971,0.07803870012125652,-0.03478264209717501,0.7055125296687661,1.6994217893120018,31.465543745117248,5,1.91,3.739288091659546,16.56,1.91,0,0,1,160,1,1
1754494044.9519439,20250806112724.951884,18.340594457899694,-64.97704984278162,0.12570000000000014,0.0,0.061646283518785795,0.07543033692302772,-0.03478264209717501,1.3697567214511284,1.0268498330455396,33.956880041353735,5,1.91,4.729517459869385,16.53,1.91,0,0,1,160,1,1
1754494045.0555005,20250806112725.055440,18.340594527227392,-64.97704978309066,0.15169999999999995,0.0,0.061646283518785795,0.07543033692302772,-0.02244686683489678,1.3697567214511284,1.0268498330455396,33.956880041353735,5,1.91,3.9480321407318115,16.53,1.91,0,0,1,160,1,1
1754494045.1613963,20250806112725.161336,18.34059459629132,-64.9770497169603,0.15169999999999995,0.0,0.06552136576218329,0.07208987882260724,-0.02244686683489678,1.7463124421127099,0.7523413372188931,36.96629661666638,5,1.91,3.8562705516815186,16.53,1.91,0,0,1,160,1,1
1754494045.2638664,20250806112725.263806,18.340594662629883,-64.97704965343954,0.15169999999999995,0.0,0.06552136576218329,0.07208987882260724,-0.02244686683489678,1.7463124421127099,0.7523413372188931,36.96629661666638,5,1.91,3.8562705516815186,16.53,1.91,0,0,1,160,1,1
1754494045.3523898,20250806112725.352330,18.34059471797775,-64.97704959739701,0.2436999999999987,0.0,0.06750489368739243,0.07023595466891475,0.11264810467970347,1.8972639456130524,0.8667026504784948,38.56320224580053,5,1.91,3.8562705516815186,16.53,1.91,0,0,1,160,1,1
1754494045.4529104,20250806112725.452850,18.34059477862477,-64.97704952915652,0.2436999999999987,0.0,0.07111213384701885,0.06658126177629616,0.11264810467970347,2.1087465281724893,1.2629905812643594,41.583755448536905,5,1.91,2.858537435531616,16.53,1.91,0,0,1,160,1,1
1754494045.5567777,20250806112725.556717,18.34059484032214,-64.97704945973416,0.13369999999999926,0.0,0.07111213384701885,0.06658126177629616,0.05056309120917565,2.1087465281724893,1.2629905812643594,41.583755448536905,5,1.91,5.068450450897217,16.53,1.91,0,0,1,160,1,1
