timestamp_ros,timestamp_sys (%Y%m%d%H%M%S.%f),latitude,longitude,depth,distance_to_ocean_floor,velX,velY,velZ,roll,pitch,yaw,navMode,acousticAltimeter,forwardStereo,battery_volts,altitudeUsed,cotsNumFound,cotsNumMaybe,missionState,errorState,storeData,storeImageData
1741018692.2783768,20250304021812.278342,18.33848985361122,-64.98324904669713,0.2876999999999992,10.214195145991964,0.32697258865483503,-0.08138919210664176,0.026706280106829162,-6.1664357258006905,6.1660852515936035,103.97789031354962,3,24.517000198364258,0.3039633333683014,16.7,24.517000198364258,0,0,1,0,1,0
1741018692.3770077,20250304021812.376973,18.33848977939237,-64.98324873827653,0.2876999999999992,10.214195145991964,0.3255077869863116,-0.0825216614397619,0.026706280106829162,-5.665493678140634,5.914102407538901,104.22576308980172,3,24.517000198364258,1.130651593208313,16.67,24.517000198364258,0,0,1,0,1,0
1741018692.4833877,20250304021812.483353,18.33848970321986,-64.98324843286669,0.0907,10.214195145991964,0.322390818170039,-0.08470978850653252,0.020357685972763752,-5.143207281692325,5.401404319453253,104.72200724629339,3,24.4950008392334,0.347047358751297,16.67,24.4950008392334,0,0,1,0,1,0
1741018692.577041,20250304021812.577006,18.33848962501759,-64.98324813188798,0.0907,10.214195145991964,0.31761099598977965,-0.08693903261939805,0.020357685972763752,-4.869115534275767,4.916807347208275,105.30851238494097,3,24.4950008392334,0.30744603276252747,16.67,24.4950008392334,0,0,1,0,1,0
1741018692.6834724,20250304021812.683437,18.338489546255822,-64.9832478358109,0.07269999999999932,10.214195145991964,0.3125486492815838,-0.08759191206884566,0.006482513451327221,-4.814312638100978,4.669484828268007,105.65559198681294,3,24.4950008392334,0.38227587938308716,16.67,24.4950008392334,0,0,1,0,1,0
1741018692.7800958,20250304021812.780061,18.33848946927926,-64.98324754234099,0.07269999999999932,10.214195145991964,0.3097547360757823,-0.0855950316334059,0.006482513451327221,-4.762919288201628,4.671891617037369,105.44719737206373,3,24.4950008392334,0.5113769173622131,16.67,24.4950008392334,0,0,1,0,1,0
1741018692.87768,20250304021812.877645,18.338489396261284,-64.9832472473703,0.06869999999999976,10.214195145991964,0.3113578780536928,-0.0811982161157058,-0.03311182513687028,-4.452368831732866,4.8382558747977145,104.61650434553894,3,24.493999481201172,0.5324654579162598,16.67,24.493999481201172,0,0,1,0,1,0
1741018692.9820561,20250304021812.982021,18.338489337441434,-64.98324694447324,0.06869999999999976,10.214195145991964,0.31964481329282834,-0.06539314225370951,-0.03311182513687028,-2.9337815947204797,4.69444362908007,101.56210242072021,3,24.493999481201172,0.4904652535915375,16.64,24.493999481201172,0,0,1,0,1,0
1741018693.0969532,20250304021813.096918,18.338489275242893,-64.98324662417738,0.06869999999999976,10.214195145991964,0.3380705387723863,-0.06916268906724941,-0.03311182513687028,-2.9337815947204797,4.69444362908007,101.56210242072021,3,24.493999481201172,0.4338935613632202,16.64,24.493999481201172,0,0,1,0,1,0
1741018693.1791797,20250304021813.179145,18.338489222143203,-64.98324630299776,0.06869999999999976,10.214195145991964,0.33901946214058276,-0.05904788093913499,-0.27312697085281806,-2.136121295823899,4.120100927259042,99.8802736041752,3,24.48200035095215,0.5398538708686829,16.64,24.48200035095215,0,0,1,0,1,0
1741018693.2778869,20250304021813.277852,18.338489175657614,-64.983245971265,0.06869999999999976,10.214195145991964,0.35003799354469795,-0.05167503904955567,-0.27312697085281806,-1.43603220509961,3.4093070052869754,98.3977805147377,3,24.48200035095215,0.3040168285369873,16.64,24.48200035095215,0,0,1,0,1,0
1741018693.3853862,20250304021813.385351,18.338489135849294,-64.9832456308447,0.06869999999999976,10.214195145991964,0.3593841189737185,-0.04427442654816016,-0.027255254323567964,-1.0742625686176097,2.8035665529549254,97.02321640560898,3,24.48200035095215,0.3975350558757782,16.64,24.48200035095215,0,0,1,0,1,0
1741018693.477125,20250304021813.477090,18.33848910391419,-64.9832452824366,0.06869999999999976,10.214195145991964,0.3677867040693364,-0.035514990103268064,-0.027255254323567964,-1.19305347458124,2.3100030332274875,95.51564797521503,3,24.48200035095215,0.40697938203811646,16.64,24.48200035095215,0,0,1,0,1,0
1741018693.588595,20250304021813.588560,18.338489082692583,-64.98324492546799,0.05969999999999942,10.214195145991964,0.3767170654286136,-0.023593862686679963,-0.015101226427435211,-1.7621994678027908,1.9205117834262686,93.58379828715596,3,24.47800064086914,0.31172943115234375,16.7,24.47800064086914,0,0,1,0,1,0
1741018693.6796596,20250304021813.679625,18.338489075319163,-64.98324455842074,0.05969999999999942,10.214195145991964,0.3874477049999709,-0.008199645769324986,-0.015101226427435211,-2.543991524036226,1.7046017425976836,91.21241552356157,3,24.47800064086914,0.3439122140407562,16.7,24.47800064086914,0,0,1,0,1,0
1741018693.7832117,20250304021813.783177,18.338489084818725,-64.98324417998171,0.05469999999999864,10.214195145991964,0.39940405754217495,0.010562241032864832,-0.016346768085536117,-3.1738971942923944,1.811714088121816,88.4851977062223,3,24.47800064086914,0.596541702747345,16.7,24.47800064086914,0,0,1,0,1,0
1741018693.8772352,20250304021813.877200,18.338489113132386,-64.9832437901704,0.05469999999999864,10.214195145991964,0.4114883010487373,0.03148727497212285,-0.016346768085536117,-3.5163183920413252,2.2726696327619393,85.62425839749848,3,24.47599983215332,0.35264360904693604,16.7,24.47599983215332,0,0,1,0,1,0
